,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355
0,1.000000238418579,0.9854016900062561,0.9708935022354126,0.9504790306091309,0.9430478811264038,0.9261304140090942,0.9156641960144043,0.8976655006408691,0.8587461113929749,0.8524356484413147,0.8264917135238647,0.8081332445144653,0.7872115969657898,0.7408186197280884,0.7479073405265808,0.6802164316177368,0.6610445380210876,0.5844780802726746,0.5195120573043823,0.5938469171524048,0.6445872783660889,0.6750360727310181,0.7659854292869568,0.7475826144218445,0.7782962322235107,0.8158280253410339,0.8107706308364868,0.8434552550315857,0.8595287799835205,0.8619129061698914,0.8906940221786499,0.9059467315673828,0.9288166165351868,0.9429498314857483,0.960909366607666,0.9713180065155029,0.9791502356529236,0.9722235798835754,0.9641558527946472,0.9520158767700195,0.9175317883491516,0.9051644206047058,0.8804131150245667,0.8598270416259766,0.8343819379806519,0.8217969536781311,0.7977113723754883,0.743619441986084,0.7292097210884094,0.6860837936401367,0.6769784688949585,0.6077180504798889,0.5888805985450745,0.5842916965484619,0.5337995886802673,0.5865258574485779,0.6066358685493469,0.6265196800231934,0.6630585193634033,0.6815882921218872,0.7325588464736938,0.7628458142280579,0.8045400381088257,0.8272407054901123,0.8473774194717407,0.8750861287117004,0.8962240219116211,0.9250310659408569,0.9426862597465515,0.9566068649291992,0.9780574440956116,0.988766074180603
5,0.9854016900062561,1.0000001192092896,0.9851105809211731,0.9671468138694763,0.9586942791938782,0.9445939064025879,0.9304252862930298,0.9136728048324585,0.874731719493866,0.8656206130981445,0.8461793661117554,0.8258824944496155,0.800137996673584,0.7564312219619751,0.7637162804603577,0.7017883658409119,0.6781755685806274,0.592214822769165,0.5124473571777344,0.6039290428161621,0.6591485738754272,0.6918213367462158,0.7804323434829712,0.7595633864402771,0.7906808853149414,0.8346255421638489,0.8263881206512451,0.8609277009963989,0.8768472671508789,0.8794608116149902,0.9039015173912048,0.923438549041748,0.9445756077766418,0.9582417607307434,0.9755414724349976,0.9834029674530029,0.9725043773651123,0.962990403175354,0.9572513103485107,0.9463040828704834,0.9206729531288147,0.9154510498046875,0.8857964277267456,0.8674179315567017,0.8454363346099854,0.8357552289962769,0.8099791407585144,0.7567626237869263,0.745547354221344,0.7033893465995789,0.6938831806182861,0.6279441118240356,0.6066629886627197,0.6059657335281372,0.5556206107139587,0.6067845821380615,0.6250891089439392,0.6466175317764282,0.681145191192627,0.7005038857460022,0.7483364343643188,0.7777645587921143,0.8139168620109558,0.8392457962036133,0.857674241065979,0.8785541653633118,0.8956866264343262,0.926113486289978,0.9417795538902283,0.9487131834030151,0.9707878828048706,0.9775718450546265
10,0.9708935022354126,0.9851105809211731,1.0000001192092896,0.9842185974121094,0.9746476411819458,0.9506828784942627,0.9303880929946899,0.9159795641899109,0.879367470741272,0.8773064017295837,0.8631846904754639,0.8423984050750732,0.8211033344268799,0.7777655124664307,0.7853610515594482,0.7199047803878784,0.6954939365386963,0.6087239980697632,0.5264868140220642,0.6178110837936401,0.6721806526184082,0.698451042175293,0.7880954742431641,0.7720854878425598,0.8023813962936401,0.846418023109436,0.8399410247802734,0.8714229464530945,0.8864617347717285,0.8893114328384399,0.9104468822479248,0.9325159192085266,0.9578644037246704,0.9739280343055725,0.9837355613708496,0.9773174524307251,0.9604372978210449,0.953868567943573,0.9497243165969849,0.9389925003051758,0.9179803729057312,0.9193702340126038,0.8933340311050415,0.879292905330658,0.8583193421363831,0.8485429286956787,0.8233289122581482,0.7685986161231995,0.7583783864974976,0.7153737545013428,0.7031362056732178,0.6338222622871399,0.6116924285888672,0.6162781119346619,0.5640119314193726,0.6146076321601868,0.6341066956520081,0.6543894410133362,0.6886172890663147,0.7137562036514282,0.7625830769538879,0.7911284565925598,0.827926754951477,0.8523367047309875,0.8701295852661133,0.8863476514816284,0.901749312877655,0.9254537224769592,0.9349234700202942,0.9396297335624695,0.9595834612846375,0.965214729309082
15,0.9504790306091309,0.9671468138694763,0.9842185974121094,1.0,0.9847432374954224,0.9537768959999084,0.9346201419830322,0.9234448671340942,0.8916015625,0.8827367424964905,0.8759990930557251,0.8548352718353271,0.8358570337295532,0.7948352694511414,0.7986217141151428,0.7259806990623474,0.7048764824867249,0.6257014274597168,0.5299694538116455,0.6281944513320923,0.6778600215911865,0.7002624273300171,0.7973037362098694,0.7812310457229614,0.8108119964599609,0.8514662384986877,0.8517622351646423,0.8770396113395691,0.8964285254478455,0.8996654152870178,0.916115403175354,0.9337168335914612,0.9645806550979614,0.9812654256820679,0.9700919389724731,0.9644882678985596,0.9466051459312439,0.9415826797485352,0.9353439807891846,0.9255068898200989,0.9063305854797363,0.9077287912368774,0.8771766424179077,0.8690716028213501,0.848004162311554,0.837171196937561,0.8082225322723389,0.7518947124481201,0.745358943939209,0.7040840983390808,0.6878851652145386,0.624731183052063,0.597180187702179,0.5988946557044983,0.5436801314353943,0.5982376933097839,0.6170780658721924,0.6398627758026123,0.6751395463943481,0.7053803205490112,0.748700737953186,0.774455189704895,0.8115748763084412,0.840671181678772,0.85930335521698,0.8697212934494019,0.8847238421440125,0.9083576202392578,0.9170277118682861,0.9212101697921753,0.9394471049308777,0.9484759569168091
20,0.9430478811264038,0.9586942791938782,0.9746476411819458,0.9847432374954224,0.9999998807907104,0.977818489074707,0.9505350589752197,0.9397315979003906,0.9030005931854248,0.89468914270401,0.8789833784103394,0.8572238683700562,0.8316749930381775,0.7924676537513733,0.7915462255477905,0.7265249490737915,0.7085567712783813,0.6317495107650757,0.5444653630256653,0.6412279605865479,0.684901237487793,0.7075784206390381,0.7927782535552979,0.7832188606262207,0.8123869895935059,0.8585035800933838,0.856840968132019,0.8803606033325195,0.905877947807312,0.916751503944397,0.9394169449806213,0.9589138031005859,0.9800847172737122,0.9764840602874756,0.9680027365684509,0.9553291201591492,0.935156524181366,0.9283000230789185,0.9182778000831604,0.9057389497756958,0.8784257173538208,0.8789545297622681,0.8423389196395874,0.8333802819252014,0.8125542998313904,0.8023378849029541,0.772752046585083,0.7154590487480164,0.7099897265434265,0.6707903742790222,0.6535804271697998,0.5926933288574219,0.5696558356285095,0.5761962532997131,0.533227801322937,0.5734460353851318,0.588602602481842,0.6091104745864868,0.640231192111969,0.6725519895553589,0.7133773565292358,0.7397798895835876,0.7754744291305542,0.8047095537185669,0.822196364402771,0.8397165536880493,0.8544963002204895,0.881566047668457,0.8920745849609375,0.8950433731079102,0.9264955520629883,0.934138298034668
25,0.9261304140090942,0.9445939064025879,0.9506828784942627,0.9537768959999084,0.977818489074707,1.0000001192092896,0.976259708404541,0.9605851173400879,0.9282693266868591,0.9185472130775452,0.8852338790893555,0.8655776977539062,0.8312438726425171,0.7897041440010071,0.7822358012199402,0.7352654337882996,0.7080460786819458,0.6424487829208374,0.562039852142334,0.6579055786132812,0.6959549784660339,0.7266364097595215,0.7914062738418579,0.7922476530075073,0.823207437992096,0.8703464269638062,0.8636600971221924,0.8922255039215088,0.9269523620605469,0.9380007386207581,0.9666220545768738,0.9795635938644409,0.9696378111839294,0.9538931846618652,0.9507051706314087,0.9380397796630859,0.9153414368629456,0.9034671187400818,0.8900699019432068,0.8800356388092041,0.8481913805007935,0.8503904342651367,0.8103518486022949,0.8017268180847168,0.7834190726280212,0.7742123603820801,0.7500770688056946,0.6934794187545776,0.6861778497695923,0.6480262279510498,0.638243556022644,0.5883264541625977,0.5668004751205444,0.5686479806900024,0.5352554321289062,0.5643817782402039,0.5824359059333801,0.6020529270172119,0.6235663294792175,0.6511350870132446,0.6920410990715027,0.7171391844749451,0.7530183792114258,0.7743706107139587,0.7901614904403687,0.8153468370437622,0.8286298513412476,0.8604754209518433,0.8725982904434204,0.8695900440216064,0.9072201251983643,0.9121462106704712
30,0.9156641960144043,0.9304252862930298,0.9303880929946899,0.9346201419830322,0.9505350589752197,0.976259708404541,1.0,0.9835370779037476,0.9585936665534973,0.9480554461479187,0.9165971279144287,0.8910956382751465,0.8567807674407959,0.8155299425125122,0.8051053881645203,0.7607340812683105,0.7313483953475952,0.665307343006134,0.5832206010818481,0.6825519800186157,0.7213705778121948,0.7608014941215515,0.8209017515182495,0.8239210844039917,0.851847231388092,0.8974295258522034,0.8960796594619751,0.9252108335494995,0.9512611031532288,0.9573526382446289,0.975963830947876,0.9635047912597656,0.9457257986068726,0.9322062134742737,0.9303367137908936,0.9221721887588501,0.9037677049636841,0.8909358978271484,0.8783623576164246,0.8755891919136047,0.8420183658599854,0.8397397398948669,0.7998049259185791,0.7932635545730591,0.7768264412879944,0.7688119411468506,0.7515959739685059,0.6999562978744507,0.6950898766517639,0.6570603847503662,0.6516755819320679,0.6020591855049133,0.58087158203125,0.5766811370849609,0.541380763053894,0.5752237439155579,0.5961379408836365,0.6164414882659912,0.6382622718811035,0.664189875125885,0.7042092680931091,0.7197880744934082,0.753156840801239,0.7685168981552124,0.7797111868858337,0.8054814338684082,0.8194912672042847,0.8517528772354126,0.8678032159805298,0.8670320510864258,0.8930333852767944,0.8985671997070312
35,0.8976655006408691,0.9136728048324585,0.9159795641899109,0.9234448671340942,0.9397315979003906,0.9605851173400879,0.9835370779037476,1.0000001192092896,0.9768086671829224,0.9644416570663452,0.9405074119567871,0.9158108234405518,0.8788160681724548,0.8421018719673157,0.8283884525299072,0.7800770998001099,0.7480607032775879,0.68840491771698,0.586871862411499,0.7057008743286133,0.7318106889724731,0.7732124924659729,0.835590124130249,0.8454961180686951,0.8695209622383118,0.912535548210144,0.920723021030426,0.9426805973052979,0.9645681977272034,0.9731142520904541,0.9648300409317017,0.9516817927360535,0.9346448183059692,0.9221352934837341,0.9174082279205322,0.9087101817131042,0.8892048001289368,0.8740758299827576,0.8596035242080688,0.8580378293991089,0.8207229375839233,0.8251088857650757,0.7837269306182861,0.7813597321510315,0.7717342972755432,0.764176070690155,0.7462072968482971,0.6967108249664307,0.696382999420166,0.6572926044464111,0.648331344127655,0.6011509299278259,0.5782759785652161,0.5768719911575317,0.5408883094787598,0.5770398378372192,0.5950167179107666,0.6166585087776184,0.6374209523200989,0.6642605662345886,0.7022687792778015,0.7122067213058472,0.7394214272499084,0.7603992223739624,0.7701061367988586,0.7824512720108032,0.799518883228302,0.8284551501274109,0.8411973118782043,0.8401241898536682,0.8680394291877747,0.8788248300552368
40,0.8587461113929749,0.874731719493866,0.879367470741272,0.8916015625,0.9030005931854248,0.9282693266868591,0.9585936665534973,0.9768086671829224,1.0,0.9805698394775391,0.9546225666999817,0.9398982524871826,0.8935381770133972,0.8565889000892639,0.8477298617362976,0.803138256072998,0.7778105735778809,0.7229177951812744,0.6144161820411682,0.7384631633758545,0.771409273147583,0.799343466758728,0.8505140542984009,0.8641524910926819,0.8933234810829163,0.9352114200592041,0.9457280039787292,0.9607318639755249,0.9781627655029297,0.9673435688018799,0.9483655095100403,0.9274266958236694,0.903232753276825,0.892338752746582,0.8789153099060059,0.8738728165626526,0.84974604845047,0.8338333964347839,0.8246867060661316,0.8216058611869812,0.7903100848197937,0.7951210737228394,0.7567931413650513,0.7585270404815674,0.7523421049118042,0.7460472583770752,0.7284001708030701,0.6839278936386108,0.6845861673355103,0.6570115089416504,0.6532036066055298,0.6157136559486389,0.5845165252685547,0.5829938650131226,0.5485749244689941,0.584033727645874,0.5994881391525269,0.6285035610198975,0.6401499509811401,0.666599452495575,0.6899583339691162,0.6980209350585938,0.7178464531898499,0.7400875091552734,0.7462338209152222,0.7565059661865234,0.77347731590271,0.800464928150177,0.8134467005729675,0.805799126625061,0.8325386047363281,0.8396590948104858
45,0.8524356484413147,0.8656206130981445,0.8773064017295837,0.8827367424964905,0.89468914270401,0.9185472130775452,0.9480554461479187,0.9644416570663452,0.9805698394775391,1.0000001192092896,0.9672248959541321,0.9500155448913574,0.9198607802391052,0.8768865466117859,0.8669388890266418,0.819169282913208,0.7813862562179565,0.7181256413459778,0.6156699657440186,0.7338292598724365,0.7691184878349304,0.8079100847244263,0.8655526638031006,0.8847720623016357,0.9120873212814331,0.9454014301300049,0.9553228616714478,0.9733283519744873,0.9727933406829834,0.9596471786499023,0.9389277696609497,0.92084139585495,0.8983154296875,0.8887458443641663,0.8769559860229492,0.8690698742866516,0.8421999216079712,0.8269236087799072,0.8220255970954895,0.8171283006668091,0.7899212837219238,0.7943836450576782,0.7621628046035767,0.7656863331794739,0.7577292323112488,0.750120222568512,0.7332836389541626,0.6911106109619141,0.6934054493904114,0.6632993221282959,0.6580486297607422,0.6152642965316772,0.5825117826461792,0.5835498571395874,0.5496246218681335,0.5852873921394348,0.5995267629623413,0.6312718391418457,0.6443449258804321,0.673430860042572,0.6997537612915039,0.706863284111023,0.7236658334732056,0.7437095046043396,0.7500476837158203,0.7623588442802429,0.7735492587089539,0.795127809047699,0.8065805435180664,0.8024365901947021,0.8270965814590454,0.8332077264785767
