,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355
0,1.000000238418579,0.9658801555633545,0.9673420190811157,0.9583369493484497,0.9375573396682739,0.9383695125579834,0.954216480255127,0.9493159651756287,0.9526300430297852,0.9504709243774414,0.9423738718032837,0.9274927377700806,0.9297531843185425,0.9331598877906799,0.9357656836509705,0.9431711435317993,0.9255388975143433,0.913925290107727,0.929143488407135,0.9050977230072021,0.8977460861206055,0.9157295227050781,0.8925763964653015,0.900099515914917,0.9115697741508484,0.8939367532730103,0.897791862487793,0.9092457294464111,0.8940608501434326,0.8852270841598511,0.8980900645256042,0.8927063345909119,0.8944700360298157,0.8910535573959351,0.9043563008308411,0.8937813639640808,0.9065654277801514,0.8994481563568115,0.8897271156311035,0.8897264003753662,0.8859439492225647,0.8897430896759033,0.9066954851150513,0.8894898295402527,0.9008911848068237,0.8994748592376709,0.8810226321220398,0.8701627254486084,0.8848357200622559,0.8876832127571106,0.8923487663269043,0.8995696902275085,0.8992592096328735,0.8912880420684814,0.8900394439697266,0.8950238227844238,0.8895325660705566,0.8962215781211853,0.8829474449157715,0.9017323851585388,0.9141622185707092,0.9211857318878174,0.9292842149734497,0.9251673817634583,0.9230347275733948,0.9372866749763489,0.9485708475112915,0.9415310621261597,0.9587724208831787,0.9548017978668213,0.9753178358078003,0.9653911590576172
5,0.9658801555633545,1.000000238418579,0.9579557776451111,0.9575514793395996,0.9539267420768738,0.9480800628662109,0.9532745480537415,0.9570937752723694,0.9653878211975098,0.9562889337539673,0.9419949054718018,0.9347723126411438,0.9451825022697449,0.9411258101463318,0.9309648275375366,0.9463080167770386,0.928699791431427,0.9173868894577026,0.9248309135437012,0.9114809036254883,0.8946223855018616,0.9114702939987183,0.8888119459152222,0.9034028053283691,0.8997513055801392,0.8753185272216797,0.904433012008667,0.8904621601104736,0.8882202506065369,0.8838702440261841,0.8990078568458557,0.8890138864517212,0.8773869872093201,0.882575273513794,0.8935158252716064,0.8856730461120605,0.8867605328559875,0.8940487504005432,0.8751987218856812,0.8779805898666382,0.8799632787704468,0.8845826387405396,0.892937421798706,0.8771191835403442,0.899613082408905,0.8885671496391296,0.8796247243881226,0.8644833564758301,0.8825960159301758,0.8809981346130371,0.8810782432556152,0.8898998498916626,0.8868168592453003,0.8883363604545593,0.8716325759887695,0.9033007621765137,0.8780777454376221,0.8799517154693604,0.8833698630332947,0.8874120116233826,0.9006256461143494,0.9077420830726624,0.931244969367981,0.9034436345100403,0.9083545207977295,0.9229757785797119,0.9444286823272705,0.9329990744590759,0.9409380555152893,0.946088969707489,0.9616303443908691,0.9683570265769958
10,0.9673420190811157,0.9579557776451111,1.0,0.9811728596687317,0.9563055634498596,0.9566360712051392,0.9661883115768433,0.9535323977470398,0.9485517740249634,0.9517521858215332,0.9345720410346985,0.9258643388748169,0.9303485155105591,0.9358203411102295,0.9448606371879578,0.9436707496643066,0.9298752546310425,0.9207639694213867,0.9369264841079712,0.9064399003982544,0.9154922962188721,0.9350332021713257,0.9137454032897949,0.9140797257423401,0.9282633662223816,0.9029582142829895,0.9120856523513794,0.9205772876739502,0.9060205221176147,0.9050999879837036,0.917759895324707,0.9149354100227356,0.9025465846061707,0.8939951658248901,0.9134323596954346,0.9063161015510559,0.90969318151474,0.9132277369499207,0.9221585988998413,0.9158726930618286,0.9062111973762512,0.9091071486473083,0.9215593338012695,0.8976370096206665,0.9063684940338135,0.9175203442573547,0.897617757320404,0.8815104961395264,0.8934406042098999,0.9012781381607056,0.9002904891967773,0.9121445417404175,0.9086270928382874,0.8993827104568481,0.9028608202934265,0.8948569297790527,0.914827287197113,0.9037226438522339,0.9002123475074768,0.9053148031234741,0.9237145185470581,0.933642566204071,0.9314335584640503,0.9316167235374451,0.9265429973602295,0.9318501949310303,0.9503865242004395,0.9465627670288086,0.9586979746818542,0.9457437992095947,0.9678822755813599,0.957402765750885
15,0.9583369493484497,0.9575514793395996,0.9811728596687317,1.000000238418579,0.9716886878013611,0.9733263850212097,0.9803783893585205,0.9631277322769165,0.9589396119117737,0.9570909738540649,0.9427040815353394,0.9452217817306519,0.9475927352905273,0.946143627166748,0.9552593231201172,0.9514700770378113,0.9491001963615417,0.9399185180664062,0.9498549699783325,0.9310020208358765,0.9325480461120605,0.9551299810409546,0.9366391897201538,0.9328700304031372,0.9468873739242554,0.923791766166687,0.9296039342880249,0.9237167835235596,0.9186356067657471,0.9168061017990112,0.9284063577651978,0.9226500988006592,0.9101097583770752,0.8899708986282349,0.9185489416122437,0.913253903388977,0.9179760217666626,0.9185799956321716,0.9272059202194214,0.9281113743782043,0.9216201305389404,0.9233038425445557,0.9336905479431152,0.9157111048698425,0.9224134683609009,0.9269655346870422,0.9160947203636169,0.9021267890930176,0.9152287840843201,0.9124236106872559,0.9185113310813904,0.9229636192321777,0.9214044213294983,0.9222421646118164,0.9238801598548889,0.91811603307724,0.9345992803573608,0.9304900765419006,0.9245870113372803,0.9227643609046936,0.9412802457809448,0.9493817090988159,0.9474492073059082,0.9305985569953918,0.9309337139129639,0.944328784942627,0.9536750912666321,0.9426683187484741,0.9595240950584412,0.9338161945343018,0.9647696018218994,0.9599933624267578
20,0.9375573396682739,0.9539267420768738,0.9563055634498596,0.9716886878013611,1.0000001192092896,0.9666786193847656,0.9662890434265137,0.9557427167892456,0.9523079991340637,0.9563716053962708,0.9383501410484314,0.9488351345062256,0.9507997035980225,0.942987859249115,0.9498259425163269,0.9472379088401794,0.9479173421859741,0.9407832622528076,0.9404171705245972,0.9225527048110962,0.9189295768737793,0.9327048063278198,0.943731963634491,0.9302622675895691,0.9289939999580383,0.9189743399620056,0.9267739057540894,0.9186418056488037,0.9163030982017517,0.9170005321502686,0.9304651021957397,0.9231075048446655,0.9165800213813782,0.9023518562316895,0.9187777042388916,0.9145838022232056,0.916897714138031,0.9217056035995483,0.9144100546836853,0.9194055199623108,0.9310545921325684,0.9295787215232849,0.9285691976547241,0.9222309589385986,0.9239351749420166,0.9286880493164062,0.9184035062789917,0.909941554069519,0.9216240048408508,0.9172697067260742,0.9226335287094116,0.9266674518585205,0.9227098226547241,0.9212273359298706,0.9223536252975464,0.9227741956710815,0.9266738295555115,0.9236986637115479,0.9394041299819946,0.9299954771995544,0.9303755760192871,0.9366434216499329,0.9486095905303955,0.9180731773376465,0.9230417609214783,0.938294529914856,0.9490762948989868,0.9363552927970886,0.945510983467102,0.9370238780975342,0.9495255947113037,0.9555752277374268
25,0.9383695125579834,0.9480800628662109,0.9566360712051392,0.9733263850212097,0.9666786193847656,0.9999998807907104,0.9734915494918823,0.9707916378974915,0.960795521736145,0.9631763696670532,0.9371970295906067,0.943135142326355,0.9358272552490234,0.9384012222290039,0.9449954628944397,0.9415745735168457,0.9305751323699951,0.9342958927154541,0.9355200529098511,0.9284290671348572,0.9275913238525391,0.9366310238838196,0.9241396188735962,0.9474666118621826,0.9284935593605042,0.9107128381729126,0.9096149206161499,0.8917105197906494,0.8898676633834839,0.8915508985519409,0.905633807182312,0.8939151763916016,0.8815717697143555,0.8664532899856567,0.894148588180542,0.8827670216560364,0.8948092460632324,0.8986242413520813,0.903457760810852,0.9108342528343201,0.9121016263961792,0.9341408014297485,0.9233915209770203,0.9074836373329163,0.9119380712509155,0.9116955399513245,0.8940950632095337,0.8822857737541199,0.9004622101783752,0.8915666937828064,0.906497597694397,0.9033039212226868,0.9036886692047119,0.9067198038101196,0.9007954597473145,0.905103862285614,0.9155226945877075,0.9136658906936646,0.909690797328949,0.9203968048095703,0.9222077131271362,0.9311667680740356,0.9353798031806946,0.9052417278289795,0.8972371220588684,0.9217348694801331,0.9331814050674438,0.9159212112426758,0.9306430816650391,0.910736620426178,0.9434818029403687,0.941097617149353
30,0.954216480255127,0.9532745480537415,0.9661883115768433,0.9803783893585205,0.9662890434265137,0.9734915494918823,0.9999999403953552,0.9785450100898743,0.9734703302383423,0.9729844331741333,0.9657979011535645,0.9578718543052673,0.9545940160751343,0.9594714045524597,0.9559692144393921,0.9563459753990173,0.9494907855987549,0.9440863132476807,0.9465510845184326,0.9391568899154663,0.9324641227722168,0.9524869322776794,0.9347493648529053,0.9430874586105347,0.9569603204727173,0.937012255191803,0.9418541193008423,0.9315498471260071,0.9290686249732971,0.920558512210846,0.9276729822158813,0.9219028353691101,0.9065768122673035,0.8952950239181519,0.9152388572692871,0.9113299250602722,0.9091782569885254,0.9142678380012512,0.9181360602378845,0.9188740253448486,0.9164440035820007,0.9275585412979126,0.9412926435470581,0.9246770143508911,0.9305683970451355,0.9312109351158142,0.9173932075500488,0.9015953540802002,0.9106108546257019,0.914630651473999,0.9139517545700073,0.916957676410675,0.911761999130249,0.9173678159713745,0.9083370566368103,0.9143216609954834,0.9248886108398438,0.9272969365119934,0.9232232570648193,0.931810200214386,0.9491400718688965,0.9552685022354126,0.9567798376083374,0.9410523176193237,0.9417652487754822,0.9503023028373718,0.9525105357170105,0.9413400888442993,0.9521448612213135,0.9361797571182251,0.9592094421386719,0.9626473188400269
35,0.9493159651756287,0.9570937752723694,0.9535323977470398,0.9631277322769165,0.9557427167892456,0.9707916378974915,0.9785450100898743,1.0,0.9791419506072998,0.9768773317337036,0.9646334648132324,0.9629198908805847,0.9620092511177063,0.9635561108589172,0.9525105953216553,0.9582868814468384,0.9411280155181885,0.9368583559989929,0.9379130601882935,0.931983232498169,0.9192185401916504,0.9380718469619751,0.9241780042648315,0.9379338622093201,0.9367011785507202,0.9294805526733398,0.9328324794769287,0.9142687916755676,0.9154912233352661,0.9146847724914551,0.9215841889381409,0.9039019346237183,0.8956692814826965,0.8860700726509094,0.9012922048568726,0.8899915218353271,0.8880918622016907,0.8963979482650757,0.8878583312034607,0.8874334096908569,0.8979330062866211,0.9097714424133301,0.9186902046203613,0.9083362221717834,0.9167526364326477,0.9120399355888367,0.8962142467498779,0.8869081139564514,0.8987990021705627,0.898054838180542,0.9001255631446838,0.8989298939704895,0.8943637013435364,0.904046893119812,0.8826526403427124,0.8974202275276184,0.8989852666854858,0.9012725949287415,0.9070770740509033,0.9164131879806519,0.9277962446212769,0.9455341100692749,0.9485390782356262,0.9285088777542114,0.9210011959075928,0.9446530342102051,0.9509241580963135,0.9369634389877319,0.9441360235214233,0.932780921459198,0.9539873600006104,0.9589798450469971
40,0.9526300430297852,0.9653878211975098,0.9485517740249634,0.9589396119117737,0.9523079991340637,0.960795521736145,0.9734703302383423,0.9791419506072998,1.000000238418579,0.9839404225349426,0.9753042459487915,0.965638279914856,0.9617810249328613,0.9610422849655151,0.9435818195343018,0.9480839967727661,0.9406766295433044,0.9330435991287231,0.9323683381080627,0.9330686330795288,0.9182001352310181,0.9327196478843689,0.9193143248558044,0.9338245987892151,0.9328852295875549,0.9229326248168945,0.9411064982414246,0.9169276356697083,0.9210267066955566,0.9114353656768799,0.9227232336997986,0.9054518342018127,0.8922299146652222,0.8845689296722412,0.9001969695091248,0.8956106305122375,0.8970199227333069,0.9030359983444214,0.8918366432189941,0.8951294422149658,0.904807984828949,0.9108919501304626,0.9231239557266235,0.9155517220497131,0.9341038465499878,0.9171699285507202,0.9066753387451172,0.8928810358047485,0.9044463038444519,0.9021545648574829,0.8998777866363525,0.9016528129577637,0.8914821743965149,0.9120990633964539,0.8850268125534058,0.9127748012542725,0.9041047096252441,0.9096226096153259,0.9129504561424255,0.9191762208938599,0.9306351542472839,0.9381867051124573,0.9591007232666016,0.9285938143730164,0.926752507686615,0.9352842569351196,0.9494956731796265,0.9330693483352661,0.9369945526123047,0.9247028231620789,0.9455041885375977,0.9595595598220825
45,0.9504709243774414,0.9562889337539673,0.9517521858215332,0.9570909738540649,0.9563716053962708,0.9631763696670532,0.9729844331741333,0.9768773317337036,0.9839404225349426,1.0000001192092896,0.9746010899543762,0.9709480404853821,0.965181291103363,0.9629318714141846,0.9500139355659485,0.9512684345245361,0.9377881288528442,0.9300839900970459,0.9310644268989563,0.9275683164596558,0.9168765544891357,0.930701732635498,0.9188472032546997,0.9346084594726562,0.9343478679656982,0.9255775213241577,0.9400113821029663,0.9256459474563599,0.9259185791015625,0.9225456118583679,0.9269516468048096,0.9063257575035095,0.8962796330451965,0.8894481658935547,0.9017100930213928,0.8934538960456848,0.8954525589942932,0.9003114104270935,0.8908634781837463,0.8972499370574951,0.9064638018608093,0.9118443727493286,0.924409806728363,0.9106861352920532,0.922917366027832,0.9244726896286011,0.9053532481193542,0.8972792029380798,0.9104567766189575,0.9055033922195435,0.9104138612747192,0.9113470315933228,0.8997198939323425,0.9087899327278137,0.8887551426887512,0.90573650598526,0.9063853025436401,0.9112198352813721,0.9148933291435242,0.9206277132034302,0.9311704039573669,0.9434003829956055,0.9553499221801758,0.9415316581726074,0.9290014505386353,0.941407322883606,0.9557708501815796,0.9411201477050781,0.941919207572937,0.9335787296295166,0.9444888830184937,0.9573774337768555
