id,observed_on,url,image_url,description,latitude,longitude,geoprivacy,coordinates_obscured,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,generic_name
287317930,2025-06-04,https://www.inaturalist.org/observations/287317930,https://inaturalist-open-data.s3.amazonaws.com/photos/516607842/medium.jpg,,39.4458783333,-105.7394033333,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
287657095,2016-07-23,https://www.inaturalist.org/observations/287657095,https://inaturalist-open-data.s3.amazonaws.com/photos/517235342/medium.jpg,,40.2922027778,-105.6587055556,,False,Rocky Mountain Cutthroat Trout,Oncorhynchus virginalis,Rocky Mountain Cutthroat Trout,Actinopterygii,1316977,Cutthroat Trout
287660289,2025-06-07,https://www.inaturalist.org/observations/287660289,https://static.inaturalist.org/photos/517251672/medium.jpg,,38.83173,-104.9303666667,,False,Salmons and Trouts,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
287702571,2025-06-07,https://www.inaturalist.org/observations/287702571,https://inaturalist-open-data.s3.amazonaws.com/photos/517320117/medium.jpg,,39.01931798,-107.99861278,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
287718240,2025-06-07,https://www.inaturalist.org/observations/287718240,https://inaturalist-open-data.s3.amazonaws.com/photos/517350047/medium.jpg,,40.00241,-105.843523,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
287721025,2023-06-20,https://www.inaturalist.org/observations/287721025,https://inaturalist-open-data.s3.amazonaws.com/photos/517356299/medium.jpg,,39.0040758153,-105.0151893665,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
287732318,2025-06-07,https://www.inaturalist.org/observations/287732318,https://inaturalist-open-data.s3.amazonaws.com/photos/517378430/medium.jpg,,37.445005,-107.1391055,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
287732424,2025-06-07,https://www.inaturalist.org/observations/287732424,https://inaturalist-open-data.s3.amazonaws.com/photos/517378615/medium.jpg,,37.4424125604,-107.1432812366,,False,Salmons and Trouts,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
287732788,2025-06-07,https://www.inaturalist.org/observations/287732788,https://inaturalist-open-data.s3.amazonaws.com/photos/517379369/medium.jpg,,37.4456866667,-107.1381528333,,False,Salmons and Trouts,Salmoninae,Salmons and Trouts,Actinopterygii,342904,General Salmonid
287779952,2025-06-07,https://www.inaturalist.org/observations/287779952,https://static.inaturalist.org/photos/517474264/medium.jpg,,39.0179773609,-107.996889241,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
287952862,2025-06-08,https://www.inaturalist.org/observations/287952862,https://static.inaturalist.org/photos/517786608/medium.jpg,,40.3092866667,-105.6605616667,,False,Rocky Mountain Cutthroat Trout,Oncorhynchus virginalis,Rocky Mountain Cutthroat Trout,Actinopterygii,1316977,Cutthroat Trout
287967782,2025-06-07,https://www.inaturalist.org/observations/287967782,https://inaturalist-open-data.s3.amazonaws.com/photos/517815414/medium.jpg,,40.7093177725,-105.7479166612,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
288008079,2025-06-08,https://www.inaturalist.org/observations/288008079,https://inaturalist-open-data.s3.amazonaws.com/photos/517892644/medium.jpg,,40.5840711809,-105.5889511835,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
288268294,2025-06-07,https://www.inaturalist.org/observations/288268294,https://inaturalist-open-data.s3.amazonaws.com/photos/518388819/medium.jpg,,40.29797442,-106.8038695038,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
288268698,2025-06-08,https://www.inaturalist.org/observations/288268698,https://inaturalist-open-data.s3.amazonaws.com/photos/518389899/medium.jpg,,40.5868156517,-106.8670123049,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
288598432,2025-06-07,https://www.inaturalist.org/observations/288598432,https://static.inaturalist.org/photos/519017508/medium.jpg,,38.928721,-106.82442,,False,Colorado River Cutthroat Trout,Oncorhynchus virginalis pleuriticus,Colorado River Cutthroat Trout,Actinopterygii,1520373,Cutthroat Trout
288632752,2025-06-10,https://www.inaturalist.org/observations/288632752,https://inaturalist-open-data.s3.amazonaws.com/photos/519083797/medium.jpg,,40.7122510398,-105.739580568,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
288866907,2025-06-11,https://www.inaturalist.org/observations/288866907,https://inaturalist-open-data.s3.amazonaws.com/photos/519518988/medium.jpg,,39.6255716667,-107.7616583333,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
288866990,2025-06-11,https://www.inaturalist.org/observations/288866990,https://inaturalist-open-data.s3.amazonaws.com/photos/519519156/medium.jpg,,39.6255583333,-107.76168,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
288883468,2025-06-11,https://www.inaturalist.org/observations/288883468,https://inaturalist-open-data.s3.amazonaws.com/photos/519550508/medium.jpg,Only salmonid in lake.,39.9930170572,-105.1122844864,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
289055646,2025-06-11,https://www.inaturalist.org/observations/289055646,https://inaturalist-open-data.s3.amazonaws.com/photos/519868801/medium.jpg,,39.6342019209,-107.7357031032,,False,Salmons and Trouts,Salmoninae,Salmons and Trouts,Actinopterygii,342904,General Salmonid
289055848,2025-06-11,https://www.inaturalist.org/observations/289055848,https://inaturalist-open-data.s3.amazonaws.com/photos/519869168/medium.jpg,,39.6342019209,-107.7357031032,,False,Salmons and Trouts,Salmoninae,Salmons and Trouts,Actinopterygii,342904,General Salmonid
289156702,2025-06-12,https://www.inaturalist.org/observations/289156702,https://inaturalist-open-data.s3.amazonaws.com/photos/520056297/medium.jpg,,40.0816471667,-105.9317033333,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
289252309,2025-06-12,https://www.inaturalist.org/observations/289252309,https://static.inaturalist.org/photos/520243975/medium.jpg,,38.5152467997,-107.0161831,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
289338726,2025-06-13,https://www.inaturalist.org/observations/289338726,https://inaturalist-open-data.s3.amazonaws.com/photos/520400826/medium.jpg,,39.6425366667,-106.5893033333,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
