id,observed_on,url,image_url,description,latitude,longitude,geoprivacy,coordinates_obscured,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,generic_name
174207543,2023-06-06,https://www.inaturalist.org/observations/174207543,https://inaturalist-open-data.s3.amazonaws.com/photos/302623396/medium.jpeg,Rendezvous Park,43.4594227651,-110.9708934248,,True,Snake River Fine-spotted Cutthroat Trout,Oncorhynchus virginalis behnkei,Snake River Fine-spotted Cutthroat Trout,Actinopterygii,1520369,Cutthroat Trout
174300981,2023-07-02,https://www.inaturalist.org/observations/174300981,https://inaturalist-open-data.s3.amazonaws.com/photos/302791584/medium.jpg,,44.1700283333,-106.9132083333,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
174301057,2023-07-02,https://www.inaturalist.org/observations/174301057,https://inaturalist-open-data.s3.amazonaws.com/photos/302791732/medium.jpg,,44.1693383333,-106.9151383333,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
174301260,2023-06-25,https://www.inaturalist.org/observations/174301260,https://inaturalist-open-data.s3.amazonaws.com/photos/302792103/medium.jpg,,44.6031633333,-107.2293783333,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
174549305,2023-07-22,https://www.inaturalist.org/observations/174549305,https://inaturalist-open-data.s3.amazonaws.com/photos/303249596/medium.jpg,,44.2777583333,-106.94043,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
174953214,2021-09-13,https://www.inaturalist.org/observations/174953214,https://inaturalist-open-data.s3.amazonaws.com/photos/304001510/medium.jpg,,41.1013305,-106.0143277833,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
174953427,2022-09-09,https://www.inaturalist.org/observations/174953427,https://inaturalist-open-data.s3.amazonaws.com/photos/304001993/medium.jpg,,41.09195,-106.0174111667,,False,Tiger Trout,Salmo trutta × Salvelinus fontinalis,Tiger Trout,Actinopterygii,705661,Tiger Trout
174954933,2021-04-02,https://www.inaturalist.org/observations/174954933,https://inaturalist-open-data.s3.amazonaws.com/photos/304004798/medium.jpg,,43.59013,-106.9519966667,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
175156708,2023-07-26,https://www.inaturalist.org/observations/175156708,https://inaturalist-open-data.s3.amazonaws.com/photos/304377929/medium.jpg,,42.69122,-108.6637116667,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
175593277,2023-07-26,https://www.inaturalist.org/observations/175593277,https://static.inaturalist.org/photos/305175203/medium.jpg,,43.0642055,-109.6547166667,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
