id,observed_on,url,image_url,description,latitude,longitude,geoprivacy,coordinates_obscured,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,generic_name
289736724,2020-08-06,https://www.inaturalist.org/observations/289736724,https://static.inaturalist.org/photos/521151591/medium.jpg,,40.6161849867,-115.3797312453,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
290475855,2025-06-16,https://www.inaturalist.org/observations/290475855,https://inaturalist-open-data.s3.amazonaws.com/photos/522554617/medium.jpg,,39.2349666667,-117.1592638333,,False,,Salmonoidei,"Salmons, Trouts, and Whitefishes",Actinopterygii,1555655,Unspecified
290838265,2025-06-18,https://www.inaturalist.org/observations/290838265,https://inaturalist-open-data.s3.amazonaws.com/photos/523222787/medium.jpg,,38.9818768057,-119.9569928187,,False,"Salmons, Trouts, and Whitefishes",Salmonoidei,"Salmons, Trouts, and Whitefishes",Actinopterygii,1555655,Unspecified
290838316,2025-06-18,https://www.inaturalist.org/observations/290838316,https://inaturalist-open-data.s3.amazonaws.com/photos/523224152/medium.jpg,,38.9841319414,-119.9571067853,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
291046406,2025-06-18,https://www.inaturalist.org/observations/291046406,https://inaturalist-open-data.s3.amazonaws.com/photos/523621526/medium.jpg,,41.671995,-115.807555,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
291065399,2025-06-19,https://www.inaturalist.org/observations/291065399,https://inaturalist-open-data.s3.amazonaws.com/photos/523658124/medium.jpg,,39.3092216667,-119.8977366667,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
291636496,2025-06-19,https://www.inaturalist.org/observations/291636496,https://inaturalist-open-data.s3.amazonaws.com/photos/524728122/medium.jpg,,41.5488283333,-117.5845866667,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
293234009,2025-06-25,https://www.inaturalist.org/observations/293234009,https://inaturalist-open-data.s3.amazonaws.com/photos/527770032/medium.jpg,,39.30927,-119.8976833333,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
293549522,2025-06-28,https://www.inaturalist.org/observations/293549522,https://static.inaturalist.org/photos/528356634/medium.jpg,"Totally clueless about this one. Lack of speckling along the top and the odd parring makes me think it’s not a rainbow, but there are many other possible species. Found “beached” along Third Creek but was able to revive it and send it back into the creek. ",39.2400366667,-119.9463416667,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
295192261,2008-06-02,https://www.inaturalist.org/observations/295192261,https://inaturalist-open-data.s3.amazonaws.com/photos/531392404/medium.jpg,brown trout I think,40.184667,-115.491747,,False,Salmons and Trouts,Salmoninae,Salmons and Trouts,Actinopterygii,342904,Unspecified
297147297,2025-07-08,https://www.inaturalist.org/observations/297147297,https://inaturalist-open-data.s3.amazonaws.com/photos/535121679/medium.jpg,,39.2380216667,-117.1626195,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
297235939,2024-09-14,https://www.inaturalist.org/observations/297235939,https://inaturalist-open-data.s3.amazonaws.com/photos/535293819/medium.jpg,Caught with pink Jerk It bait.,41.0261823079,-115.0861661509,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
298471507,2021-03-14,https://www.inaturalist.org/observations/298471507,https://inaturalist-open-data.s3.amazonaws.com/photos/537628587/medium.jpg,,40.0626856044,-119.562429674,,False,Lahontan Cutthroat Trout,Oncorhynchus henshawi,Lahontan Cutthroat Trout,Actinopterygii,1316404,Cutthroat Trout
299999247,2025-07-21,https://www.inaturalist.org/observations/299999247,https://inaturalist-open-data.s3.amazonaws.com/photos/540504244/medium.jpg,,39.3093116667,-119.897805,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
301706597,2025-01-08,https://www.inaturalist.org/observations/301706597,https://static.inaturalist.org/photos/543691541/medium.jpg,Fished stocked trout,35.9028583707,-114.9667671346,obscured,True,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
303457624,2025-08-02,https://www.inaturalist.org/observations/303457624,https://inaturalist-open-data.s3.amazonaws.com/photos/546952760/medium.jpg,,39.194625,-119.865455,,False,Tiger Trout,Salmo trutta × Salvelinus fontinalis,Tiger Trout,Actinopterygii,705661,Tiger Trout
303813327,2025-07-08,https://www.inaturalist.org/observations/303813327,https://static.inaturalist.org/photos/547629713/medium.jpg,,36.0409305,-115.183395,,False,Tiger Trout,Salmo trutta × Salvelinus fontinalis,Tiger Trout,Actinopterygii,705661,Tiger Trout
304106067,2025-08-05,https://www.inaturalist.org/observations/304106067,https://inaturalist-open-data.s3.amazonaws.com/photos/548178402/medium.jpg,,41.6321883333,-115.2425166667,,False,Oncorhynchus henshawi,Oncorhynchus henshawi,Lahontan Cutthroat Trout,Actinopterygii,1316404,Cutthroat Trout
305854663,2025-08-11,https://www.inaturalist.org/observations/305854663,https://inaturalist-open-data.s3.amazonaws.com/photos/551507562/medium.jpg,,39.396,-119.879745,,False,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
308288547,2025-08-18,https://www.inaturalist.org/observations/308288547,https://inaturalist-open-data.s3.amazonaws.com/photos/556178709/medium.jpg,,40.59276644,-115.393133,,False,Salmons and Trouts,Salmo trutta × Salvelinus fontinalis,Tiger Trout,Actinopterygii,705661,Tiger Trout
308614073,2025-07-26,https://www.inaturalist.org/observations/308614073,https://inaturalist-open-data.s3.amazonaws.com/photos/556798304/medium.jpg,,39.1946766667,-119.8674283333,,False,Tiger Trout,Salmo trutta × Salvelinus fontinalis,Tiger Trout,Actinopterygii,705661,Tiger Trout
309154981,2025-07-26,https://www.inaturalist.org/observations/309154981,https://inaturalist-open-data.s3.amazonaws.com/photos/557845476/medium.jpg,,39.1945866667,-119.86736,,False,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516,Rainbow Trout
311155664,2025-07-02,https://www.inaturalist.org/observations/311155664,https://static.inaturalist.org/photos/561655863/medium.jpg,,40.6188783333,-115.3685433333,,False,Ray-finned Fishes,Salmoninae,Salmons and Trouts,Actinopterygii,342904,Unspecified
311799608,2025-09-05,https://www.inaturalist.org/observations/311799608,https://inaturalist-open-data.s3.amazonaws.com/photos/562887106/medium.jpg,,40.3563916667,-116.995095,,False,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518,Brown Trout
312102516,2025-09-04,https://www.inaturalist.org/observations/312102516,https://inaturalist-open-data.s3.amazonaws.com/photos/563459604/medium.jpg,,37.8500334689,-118.3806918965,obscured,True,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
312102586,2025-09-04,https://www.inaturalist.org/observations/312102586,https://inaturalist-open-data.s3.amazonaws.com/photos/563459813/medium.jpg,,37.9307979283,-118.2980167772,obscured,True,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596,Brook Trout
