,000,010,020,030,040,050,060,070,080,090,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350
170,0.9721211791038513,0.9721013307571411,0.9735840559005737,0.9739527702331543,0.9725685119628906,0.9730652570724487,0.9743009805679321,0.9799991846084595,0.9831981658935547,0.9843764305114746,0.9839663505554199,0.9828358888626099,0.9821323752403259,0.9852054119110107,0.9898698925971985,0.9947469234466553,0.9983630180358887,0.9999998211860657,0.997294008731842,0.9927217960357666,0.9819959998130798,0.9696115851402283,0.964637279510498,0.9576050043106079,0.9543918967247009,0.9572902917861938,0.9531570672988892,0.9485114812850952,0.9421022534370422,0.9417327642440796,0.9436159133911133,0.951802670955658,0.9611319899559021,0.9681068062782288,0.9723100662231445,0.9765244722366333
180,0.9702508449554443,0.9705445766448975,0.972322940826416,0.9725537300109863,0.9709596037864685,0.9709628224372864,0.9709802865982056,0.9751796722412109,0.9776480197906494,0.9788667559623718,0.9784952998161316,0.9773752689361572,0.9766783714294434,0.9790403246879578,0.9833964109420776,0.9880902171134949,0.9926257729530334,0.997294008731842,1.0,0.9974684119224548,0.9882663488388062,0.9766396284103394,0.9713671207427979,0.9646544456481934,0.9611713886260986,0.9627913236618042,0.9582157731056213,0.9537982940673828,0.948424756526947,0.948298454284668,0.9501297473907471,0.9571558833122253,0.9649656414985657,0.9700328707695007,0.9723700284957886,0.9751814007759094
190,0.9708684086799622,0.9715605974197388,0.9740781188011169,0.9742016196250916,0.9720581769943237,0.9714301824569702,0.9704664945602417,0.9743057489395142,0.9768097996711731,0.9782191514968872,0.9778841137886047,0.9767659902572632,0.9757046103477478,0.9775446653366089,0.9809677600860596,0.9847708344459534,0.9883224964141846,0.9927217960357666,0.9974684119224548,1.000000238418579,0.9954180717468262,0.9856356382369995,0.9800143241882324,0.9725813269615173,0.9681485295295715,0.9683356285095215,0.9627062678337097,0.9576179385185242,0.9519230723381042,0.9509774446487427,0.9516846537590027,0.9579786062240601,0.9649078845977783,0.9689451456069946,0.9703704714775085,0.973922848701477
200,0.9644762277603149,0.9655217528343201,0.9686230421066284,0.9688480496406555,0.9661632776260376,0.9643639326095581,0.9620643258094788,0.9664744138717651,0.9703364372253418,0.9737522006034851,0.974916934967041,0.9754260778427124,0.9751378893852234,0.9756330251693726,0.9768341183662415,0.9779030680656433,0.978675127029419,0.9819959998130798,0.9882663488388062,0.9954180717468262,1.0000001192092896,0.99668949842453,0.9925284385681152,0.9859542846679688,0.9807904958724976,0.9784167408943176,0.9715596437454224,0.9660754203796387,0.9609778523445129,0.9590857625007629,0.958319365978241,0.9623965620994568,0.9660599827766418,0.9661985039710999,0.9638978242874146,0.9664505124092102
210,0.9541258215904236,0.9550908207893372,0.9585148692131042,0.9588665962219238,0.9556843042373657,0.9528059959411621,0.9492719769477844,0.9544047713279724,0.9597941040992737,0.9652888774871826,0.9681026339530945,0.9703140258789062,0.9711349606513977,0.9705592393875122,0.9699435830116272,0.9686728119850159,0.9671500325202942,0.9696115851402283,0.9766396284103394,0.9856356382369995,0.99668949842453,1.0000001192092896,0.9986439347267151,0.9941152930259705,0.9889625906944275,0.9843452572822571,0.976145327091217,0.9702428579330444,0.9657497406005859,0.9631544351577759,0.9611780047416687,0.9630643129348755,0.9635790586471558,0.9600808620452881,0.9544668197631836,0.9558682441711426
220,0.9513158202171326,0.9515054225921631,0.9545893669128418,0.9552072286605835,0.9521733522415161,0.9492201805114746,0.9454715847969055,0.9507283568382263,0.9564062356948853,0.9623651504516602,0.9656383991241455,0.9683406352996826,0.9696085453033447,0.9687398672103882,0.9675313234329224,0.9653247594833374,0.9628082513809204,0.964637279510498,0.9713671207427979,0.9800143241882324,0.9925284385681152,0.9986439347267151,1.0000001192092896,0.997962236404419,0.9937953948974609,0.9882975816726685,0.9787957668304443,0.9720930457115173,0.9673570990562439,0.9644371867179871,0.9620029926300049,0.9631294012069702,0.9627751708030701,0.9583083987236023,0.9518529772758484,0.9530031085014343
230,0.9459240436553955,0.9459748864173889,0.9482803344726562,0.9485337138175964,0.945409893989563,0.942598283290863,0.9389839172363281,0.9442327618598938,0.950012743473053,0.9566718339920044,0.9607955813407898,0.9643986821174622,0.9664281606674194,0.9651409387588501,0.9633082151412964,0.9598114490509033,0.9562283158302307,0.9576050043106079,0.9646544456481934,0.9725813269615173,0.9859542846679688,0.9941152930259705,0.997962236404419,1.0000001192092896,0.9983618259429932,0.9926481246948242,0.9827500581741333,0.9757838845252991,0.9715123176574707,0.9685531258583069,0.9656416177749634,0.9652412533760071,0.9630976915359497,0.9565331935882568,0.9481384754180908,0.9479237794876099
240,0.9448840022087097,0.9447464346885681,0.9463536739349365,0.9462419748306274,0.9430398941040039,0.9405165910720825,0.9373318552970886,0.9422792792320251,0.9477977752685547,0.9545807242393494,0.9590274691581726,0.9629021883010864,0.9652249813079834,0.9637662172317505,0.9617041349411011,0.9576777219772339,0.9535753726959229,0.9543918967247009,0.9611713886260986,0.9681485295295715,0.9807904958724976,0.9889625906944275,0.9937953948974609,0.9983618259429932,1.000000238418579,0.9963811635971069,0.9878525137901306,0.9811691045761108,0.9770684838294983,0.9740738868713379,0.9706785678863525,0.969196617603302,0.9658684730529785,0.9581036567687988,0.948698878288269,0.9474907517433167
250,0.9469796419143677,0.9478646516799927,0.9497208595275879,0.9492831826210022,0.9456467032432556,0.9434334635734558,0.940659761428833,0.9455499649047852,0.9508920311927795,0.9571354985237122,0.9611327052116394,0.9644663333892822,0.9664315581321716,0.965441107749939,0.9636991024017334,0.9605370163917542,0.9569133520126343,0.9572902917861938,0.9627913236618042,0.9683356285095215,0.9784167408943176,0.9843452572822571,0.9882975816726685,0.9926481246948242,0.9963811635971069,0.9999998211860657,0.9968879222869873,0.9920781850814819,0.9876954555511475,0.9843331575393677,0.9794890284538269,0.9771149158477783,0.9725812077522278,0.9641144275665283,0.9544025659561157,0.9516898989677429
260,0.9419698715209961,0.9442917108535767,0.9461435675621033,0.9446753263473511,0.9405698180198669,0.9385537505149841,0.9359887838363647,0.9408910274505615,0.9463684558868408,0.9529250860214233,0.9572595357894897,0.9608966708183289,0.9630926847457886,0.9620370268821716,0.959989607334137,0.9568192958831787,0.9530434012413025,0.9531570672988892,0.9582157731056213,0.9627062678337097,0.9715596437454224,0.976145327091217,0.9787957668304443,0.9827500581741333,0.9878525137901306,0.9968879222869873,1.0,0.9985873699188232,0.9955625534057617,0.9925199151039124,0.9869840741157532,0.9834129214286804,0.9768924713134766,0.9664884209632874,0.9550071954727173,0.9493069052696228
270,0.9367807507514954,0.9399579167366028,0.9416146874427795,0.9393652677536011,0.9350546598434448,0.933184027671814,0.9306821227073669,0.9355377554893494,0.9411029815673828,0.9481280446052551,0.9529452919960022,0.9570493698120117,0.9596511125564575,0.9582983255386353,0.9557995796203613,0.9522695541381836,0.9482585787773132,0.9485114812850952,0.9537982940673828,0.9576179385185242,0.9660754203796387,0.9702428579330444,0.9720930457115173,0.9757838845252991,0.9811691045761108,0.9920781850814819,0.9985873699188232,1.0000001192092896,0.9988741874694824,0.9968519806861877,0.9919489622116089,0.9879102110862732,0.9801430702209473,0.9681640267372131,0.9549209475517273,0.9463832974433899
280,0.9297963380813599,0.9334099888801575,0.9348387122154236,0.9320357441902161,0.9276038408279419,0.9255816340446472,0.9229050874710083,0.9277153015136719,0.9334344863891602,0.9412643909454346,0.9468270540237427,0.9516907930374146,0.9548836350440979,0.9529811143875122,0.9499832391738892,0.9456561803817749,0.9412839412689209,0.9421022534370422,0.948424756526947,0.9519230723381042,0.9609778523445129,0.9657497406005859,0.9673570990562439,0.9715123176574707,0.9770684838294983,0.9876954555511475,0.9955625534057617,0.9988741874694824,0.9999999403953552,0.9992586374282837,0.9955295920372009,0.9908974766731262,0.9817324876785278,0.9677890539169312,0.9523284435272217,0.941172182559967
290,0.9301216006278992,0.9336753487586975,0.9346265196800232,0.9315930008888245,0.9273184537887573,0.9253886938095093,0.922771155834198,0.9273165464401245,0.9327488541603088,0.9405457973480225,0.9461166858673096,0.9509688019752502,0.9542354345321655,0.9522153735160828,0.9492809772491455,0.9448474645614624,0.940563976764679,0.9417327642440796,0.948298454284668,0.9509774446487427,0.9590857625007629,0.9631544351577759,0.9644371867179871,0.9685531258583069,0.9740738868713379,0.9843331575393677,0.9925199151039124,0.9968519806861877,0.9992586374282837,0.9999999403953552,0.9982179999351501,0.9943901300430298,0.9857844114303589,0.9720348715782166,0.956224799156189,0.9433748722076416
300,0.9333481788635254,0.9366399049758911,0.9368471503257751,0.9336899518966675,0.9298453330993652,0.9282425045967102,0.925979733467102,0.9300855398178101,0.9349938631057739,0.9424129128456116,0.947690486907959,0.9521931409835815,0.9552722573280334,0.9531765580177307,0.9505136013031006,0.9461737871170044,0.9421620965003967,0.9436159133911133,0.9501297473907471,0.9516846537590027,0.958319365978241,0.9611780047416687,0.9620029926300049,0.9656416177749634,0.9706785678863525,0.9794890284538269,0.9869840741157532,0.9919489622116089,0.9955295920372009,0.9982179999351501,0.9999999403953552,0.9984096884727478,0.9921090006828308,0.9801139831542969,0.9649499654769897,0.9497301578521729
310,0.9437853097915649,0.9465300440788269,0.946358323097229,0.9436678886413574,0.9402551651000977,0.9388086199760437,0.9365977644920349,0.9401535987854004,0.9443275928497314,0.9504826664924622,0.9546104669570923,0.9579962491989136,0.9603092074394226,0.9587647318840027,0.956913411617279,0.9536088109016418,0.9504410624504089,0.951802670955658,0.9571558833122253,0.9579786062240601,0.9623965620994568,0.9630643129348755,0.9631294012069702,0.9652412533760071,0.969196617603302,0.9771149158477783,0.9834129214286804,0.9879102110862732,0.9908974766731262,0.9943901300430298,0.9984096884727478,1.0,0.9974159598350525,0.9890899658203125,0.9767035245895386,0.9615364074707031
320,0.9569817781448364,0.9586395621299744,0.9578139185905457,0.9555893540382385,0.95273756980896,0.951654851436615,0.9498447179794312,0.9525258541107178,0.9554772973060608,0.959726870059967,0.9622589349746704,0.964030385017395,0.965190052986145,0.9644315838813782,0.9638903141021729,0.9620188474655151,0.9600176215171814,0.9611319899559021,0.9649656414985657,0.9649078845977783,0.9660599827766418,0.9635790586471558,0.9627751708030701,0.9630976915359497,0.9658684730529785,0.9725812077522278,0.9768924713134766,0.9801430702209473,0.9817324876785278,0.9857844114303589,0.9921090006828308,0.9974159598350525,1.000000238418579,0.9970064163208008,0.9889597296714783,0.975165069103241
330,0.968356192111969,0.9684665203094482,0.9670085310935974,0.9654707908630371,0.963240385055542,0.9624956250190735,0.9611221551895142,0.9627749919891357,0.9643033742904663,0.9661830067634583,0.9667094945907593,0.96650230884552,0.9662953019142151,0.9665886163711548,0.9676744937896729,0.9677075743675232,0.9672311544418335,0.9681068062782288,0.9700328707695007,0.9689451456069946,0.9661985039710999,0.9600808620452881,0.9583083987236023,0.9565331935882568,0.9581036567687988,0.9641144275665283,0.9664884209632874,0.9681640267372131,0.9677890539169312,0.9720348715782166,0.9801139831542969,0.9890899658203125,0.9970064163208008,1.0,0.9972299337387085,0.9861308336257935
