,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,1.0000001192092896,0.9966601729393005,0.9921102523803711,0.986190676689148,0.9787562489509583,0.9735617637634277,0.9683914184570312,0.9679252505302429,0.9584165215492249,0.9490378499031067,0.9450187683105469,0.9465979337692261,0.9516092538833618,0.9607292413711548,0.9734917879104614,0.983150064945221,0.9907655119895935,0.9967632293701172,1.0000001192092896
1,0.9966601729393005,1.0000001192092896,0.997923731803894,0.9915443062782288,0.9839058518409729,0.9758321046829224,0.9662967920303345,0.9620877504348755,0.9498054385185242,0.939497172832489,0.9355011582374573,0.9368832111358643,0.941230833530426,0.9497412443161011,0.9618151187896729,0.9698309898376465,0.9789668321609497,0.9879156351089478,0.9966601729393005
2,0.9921102523803711,0.997923731803894,0.9999999403953552,0.9970112442970276,0.9899100065231323,0.9793845415115356,0.9654637575149536,0.9572780728340149,0.9411832094192505,0.9286602735519409,0.9239670038223267,0.9250665903091431,0.9290266036987305,0.9382289052009583,0.9517666697502136,0.9611559510231018,0.9722362160682678,0.9820297360420227,0.9921102523803711
3,0.986190676689148,0.9915443062782288,0.9970112442970276,1.0000001192092896,0.9960775375366211,0.9860002398490906,0.9699484705924988,0.9581711292266846,0.9382067918777466,0.9232720732688904,0.9176318049430847,0.9182997941970825,0.9216195344924927,0.9310161471366882,0.9453969597816467,0.9567320346832275,0.9689505100250244,0.9776107668876648,0.986190676689148
4,0.9787562489509583,0.9839058518409729,0.9899100065231323,0.9960775375366211,0.9999998211860657,0.9952952265739441,0.9806510806083679,0.965941846370697,0.9431110620498657,0.9269596338272095,0.9210949540138245,0.9216254353523254,0.9237977266311646,0.9317757487297058,0.9439557790756226,0.9530245661735535,0.963796079158783,0.9710047245025635,0.9787562489509583
5,0.9735617637634277,0.9758321046829224,0.9793845415115356,0.9860002398490906,0.9952952265739441,0.9999997615814209,0.9930969476699829,0.9790282845497131,0.9562305212020874,0.9396921396255493,0.9334125518798828,0.9336445331573486,0.9348266124725342,0.9408023357391357,0.9503757953643799,0.9575396776199341,0.965190052986145,0.9689387083053589,0.9735617637634277
6,0.9683914184570312,0.9662967920303345,0.9654637575149536,0.9699484705924988,0.9806510806083679,0.9930969476699829,1.0000004768371582,0.9938008189201355,0.9762760400772095,0.9613816142082214,0.955277144908905,0.9551059007644653,0.9553407430648804,0.9582901000976562,0.9630907773971558,0.9669877290725708,0.9691978693008423,0.9682507514953613,0.9683914184570312
7,0.9679252505302429,0.9620877504348755,0.9572780728340149,0.9581711292266846,0.965941846370697,0.9790282845497131,0.9938008189201355,1.0000001192092896,0.9929551482200623,0.9822655320167542,0.9769537448883057,0.9763742089271545,0.9759852886199951,0.9765738844871521,0.9773351550102234,0.9777625799179077,0.9748765230178833,0.9712284207344055,0.9679252505302429
8,0.9584165215492249,0.9498054385185242,0.9411832094192505,0.9382067918777466,0.9431110620498657,0.9562305212020874,0.9762760400772095,0.9929551482200623,0.9999998807907104,0.9967412352561951,0.9933801293373108,0.9921180009841919,0.9900016188621521,0.986175537109375,0.9819254875183105,0.9786372184753418,0.9704394340515137,0.9643239378929138,0.9584165215492249
9,0.9490378499031067,0.939497172832489,0.9286602735519409,0.9232720732688904,0.9269596338272095,0.9396921396255493,0.9613816142082214,0.9822655320167542,0.9967412352561951,1.0000001192092896,0.9990396499633789,0.9977025985717773,0.9944103956222534,0.9874141216278076,0.9797297716140747,0.9735544919967651,0.9627053737640381,0.9557551145553589,0.9490378499031067
10,0.9450187683105469,0.9355011582374573,0.9239670038223267,0.9176318049430847,0.9210949540138245,0.9334125518798828,0.955277144908905,0.9769537448883057,0.9933801293373108,0.9990396499633789,1.0,0.9991610050201416,0.9955137968063354,0.9874498844146729,0.978229284286499,0.9702757000923157,0.9585930109024048,0.9516710042953491,0.9450187683105469
11,0.9465979337692261,0.9368832111358643,0.9250665903091431,0.9182997941970825,0.9216254353523254,0.9336445331573486,0.9551059007644653,0.9763742089271545,0.9921180009841919,0.9977025985717773,0.9991610050201416,1.0000001192092896,0.998079240322113,0.9914537072181702,0.982395589351654,0.9725968837738037,0.9601644277572632,0.9534342288970947,0.9465979337692261
12,0.9516092538833618,0.941230833530426,0.9290266036987305,0.9216195344924927,0.9237977266311646,0.9348266124725342,0.9553407430648804,0.9759852886199951,0.9900016188621521,0.9944103956222534,0.9955137968063354,0.998079240322113,0.9999999403953552,0.9972282648086548,0.9899228811264038,0.9786134362220764,0.965589165687561,0.9591056108474731,0.9516092538833618
13,0.9607292413711548,0.9497412443161011,0.9382289052009583,0.9310161471366882,0.9317757487297058,0.9408023357391357,0.9582901000976562,0.9765738844871521,0.986175537109375,0.9874141216278076,0.9874498844146729,0.9914537072181702,0.9972282648086548,1.0000001192092896,0.9967706203460693,0.9863061904907227,0.9745106101036072,0.968794584274292,0.9607292413711548
14,0.9734917879104614,0.9618151187896729,0.9517666697502136,0.9453969597816467,0.9439557790756226,0.9503757953643799,0.9630907773971558,0.9773351550102234,0.9819254875183105,0.9797297716140747,0.978229284286499,0.982395589351654,0.9899228811264038,0.9967706203460693,0.9999998807907104,0.9948244690895081,0.9865507483482361,0.9819788336753845,0.9734917879104614
15,0.983150064945221,0.9698309898376465,0.9611559510231018,0.9567320346832275,0.9530245661735535,0.9575396776199341,0.9669877290725708,0.9777625799179077,0.9786372184753418,0.9735544919967651,0.9702757000923157,0.9725968837738037,0.9786134362220764,0.9863061904907227,0.9948244690895081,1.0,0.9971627593040466,0.9924608469009399,0.983150064945221
16,0.9907655119895935,0.9789668321609497,0.9722362160682678,0.9689505100250244,0.963796079158783,0.965190052986145,0.9691978693008423,0.9748765230178833,0.9704394340515137,0.9627053737640381,0.9585930109024048,0.9601644277572632,0.965589165687561,0.9745106101036072,0.9865507483482361,0.9971627593040466,0.9999998807907104,0.9978625178337097,0.9907655119895935
17,0.9967632293701172,0.9879156351089478,0.9820297360420227,0.9776107668876648,0.9710047245025635,0.9689387083053589,0.9682507514953613,0.9712284207344055,0.9643239378929138,0.9557551145553589,0.9516710042953491,0.9534342288970947,0.9591056108474731,0.968794584274292,0.9819788336753845,0.9924608469009399,0.9978625178337097,1.0000001192092896,0.9967632293701172
18,1.0000001192092896,0.9966601729393005,0.9921102523803711,0.986190676689148,0.9787562489509583,0.9735617637634277,0.9683914184570312,0.9679252505302429,0.9584165215492249,0.9490378499031067,0.9450187683105469,0.9465979337692261,0.9516092538833618,0.9607292413711548,0.9734917879104614,0.983150064945221,0.9907655119895935,0.9967632293701172,1.0000001192092896
