,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355
0,1.0000001192092896,0.9929358959197998,0.9898205995559692,0.9890092611312866,0.9890110492706299,0.983745813369751,0.98082435131073,0.976433515548706,0.9679586291313171,0.9635791778564453,0.9559950828552246,0.9488394260406494,0.9410573244094849,0.9327782392501831,0.9358397722244263,0.9223501682281494,0.9262560606002808,0.9048746824264526,0.9054967761039734,0.9136137366294861,0.8931530117988586,0.8905692100524902,0.8932231068611145,0.870681643486023,0.8762805461883545,0.8717916011810303,0.8592706918716431,0.8645161986351013,0.8654778003692627,0.8692083358764648,0.8631162643432617,0.8723286390304565,0.8798211812973022,0.8784418106079102,0.8712985515594482,0.8686420917510986,0.8654425144195557,0.8570845127105713,0.8601580858230591,0.8516174554824829,0.8348871469497681,0.8290599584579468,0.8320317268371582,0.8448435068130493,0.8550271391868591,0.8647457361221313,0.8720209002494812,0.8800772428512573,0.8846412897109985,0.8776862621307373,0.8912315368652344,0.9126204252243042,0.9019504189491272,0.8985195159912109,0.8953664302825928,0.9062097072601318,0.9145007133483887,0.9143949747085571,0.932424783706665,0.9346379041671753,0.9388588070869446,0.9428840279579163,0.955334484577179,0.9670694470405579,0.9709885120391846,0.9771792888641357,0.9788200855255127,0.9824244379997253,0.9832677841186523,0.9879751205444336,0.9891566038131714,0.991603434085846
5,0.9929358959197998,1.0000001192092896,0.9925862550735474,0.9905192852020264,0.9900230169296265,0.985389232635498,0.9812347292900085,0.9778525829315186,0.9659168720245361,0.9620164632797241,0.9534130692481995,0.9455826282501221,0.9383294582366943,0.929398775100708,0.9337226748466492,0.9193201661109924,0.9219084978103638,0.899498462677002,0.8988643288612366,0.9082553386688232,0.8857337832450867,0.8849711418151855,0.8877132534980774,0.8659318089485168,0.871023952960968,0.8683058023452759,0.8546703457832336,0.8591609597206116,0.8587809801101685,0.863294243812561,0.8569428324699402,0.8644860982894897,0.8757340908050537,0.8735279440879822,0.8658238649368286,0.8603447675704956,0.8561996221542358,0.8521785736083984,0.85416179895401,0.8466033935546875,0.8290752172470093,0.8243208527565002,0.8247146010398865,0.8378710746765137,0.8492621183395386,0.8604260683059692,0.8657791018486023,0.8764535188674927,0.8790584206581116,0.8722634315490723,0.888085126876831,0.9106720685958862,0.8979096412658691,0.8929539918899536,0.8891149759292603,0.9048701524734497,0.9093514084815979,0.9118993282318115,0.9293625354766846,0.930024266242981,0.9370903968811035,0.9413794279098511,0.9528357982635498,0.9643793106079102,0.9702118635177612,0.9770935773849487,0.9776812791824341,0.9797917008399963,0.9837049245834351,0.9877605438232422,0.9884582757949829,0.9894084334373474
10,0.9898205995559692,0.9925862550735474,1.0,0.9929327964782715,0.991529107093811,0.9887836575508118,0.9853484034538269,0.9800722599029541,0.9708307385444641,0.9687754511833191,0.9613634347915649,0.9493720531463623,0.9431072473526001,0.9344971179962158,0.9401736855506897,0.9248358011245728,0.9260073304176331,0.9047162532806396,0.9036110639572144,0.910176157951355,0.8919938802719116,0.8874289989471436,0.8901185393333435,0.869110643863678,0.8738728761672974,0.868976354598999,0.8598859310150146,0.8618738651275635,0.8606795072555542,0.8627097606658936,0.8613792061805725,0.8674440979957581,0.8763907551765442,0.8731640577316284,0.8619698286056519,0.860188364982605,0.8563747406005859,0.8497099280357361,0.8566088676452637,0.8458631038665771,0.8316039443016052,0.8283123970031738,0.8298525810241699,0.8399461507797241,0.8541643619537354,0.8654569983482361,0.868744969367981,0.8804575204849243,0.8822095394134521,0.8759852051734924,0.8903504610061646,0.9100407361984253,0.8981425762176514,0.8945473432540894,0.8887583017349243,0.9047969579696655,0.9145624041557312,0.9134218692779541,0.9290249347686768,0.9322773218154907,0.9373757839202881,0.9393352270126343,0.9525755047798157,0.9651172161102295,0.9682921171188354,0.9727947115898132,0.9743874669075012,0.9784392714500427,0.9810388088226318,0.9832562804222107,0.9854042530059814,0.989095151424408
15,0.9890092611312866,0.9905192852020264,0.9929327964782715,0.9999999403953552,0.9946426749229431,0.9920743703842163,0.9883619546890259,0.9869381189346313,0.9776413440704346,0.9747958183288574,0.9699041843414307,0.960853099822998,0.9543101191520691,0.9454269409179688,0.9481601715087891,0.9346760511398315,0.9377520680427551,0.917504072189331,0.9137094020843506,0.9213316440582275,0.9034909605979919,0.9025802612304688,0.902625322341919,0.8823978900909424,0.8878573179244995,0.8843129873275757,0.8722879886627197,0.8742502331733704,0.8740964531898499,0.8733622431755066,0.8718546628952026,0.8765480518341064,0.8845053315162659,0.8830553293228149,0.8738992214202881,0.8709149360656738,0.8653551936149597,0.8609991073608398,0.8637639880180359,0.859366774559021,0.8429408073425293,0.8398120403289795,0.8388773202896118,0.8517405986785889,0.863294780254364,0.8741664886474609,0.8806668519973755,0.8893685340881348,0.8922339677810669,0.8877226710319519,0.9011622667312622,0.9194701910018921,0.9094209671020508,0.9055630564689636,0.9001691341400146,0.9151846170425415,0.9225186109542847,0.9254860877990723,0.9386646747589111,0.9412021040916443,0.946948766708374,0.9505917429924011,0.9613230228424072,0.9701493978500366,0.974400520324707,0.9768393635749817,0.9789003133773804,0.9801220893859863,0.9823923110961914,0.9838284850120544,0.9857556819915771,0.9873422980308533
20,0.9890110492706299,0.9900230169296265,0.991529107093811,0.9946426749229431,1.000000238418579,0.9942571520805359,0.9911894798278809,0.9893475770950317,0.9814711809158325,0.9761853814125061,0.9722813963890076,0.9619992971420288,0.9541410207748413,0.9451966285705566,0.9468122720718384,0.934200644493103,0.9354532957077026,0.9153466820716858,0.9133279323577881,0.9213277101516724,0.902070164680481,0.8996938467025757,0.9024091362953186,0.8826220631599426,0.8868993520736694,0.8813384771347046,0.8716482520103455,0.8733237981796265,0.8728538751602173,0.8754686117172241,0.8705623149871826,0.8776794672012329,0.8841977119445801,0.8821031451225281,0.8706071376800537,0.8686214089393616,0.8635557889938354,0.8564020395278931,0.8601765036582947,0.8534767031669617,0.8388338685035706,0.8353925943374634,0.8381283283233643,0.8510298728942871,0.8620371222496033,0.8719707727432251,0.8796393871307373,0.8907350301742554,0.8929523229598999,0.8873282670974731,0.8991233110427856,0.9177163243293762,0.908068060874939,0.9041855335235596,0.8987960815429688,0.9140604138374329,0.9213001728057861,0.9221453666687012,0.9379703998565674,0.9412424564361572,0.9463642239570618,0.9492294192314148,0.961050271987915,0.9683568477630615,0.9730352759361267,0.9764065742492676,0.9780731201171875,0.9799368381500244,0.9815085530281067,0.9825074672698975,0.984734833240509,0.9875317215919495
25,0.983745813369751,0.985389232635498,0.9887836575508118,0.9920743703842163,0.9942571520805359,1.0000001192092896,0.9937290549278259,0.9894506931304932,0.9828444123268127,0.9778675436973572,0.9757040739059448,0.9631897211074829,0.9561161994934082,0.9466045498847961,0.950381338596344,0.9374969601631165,0.9378930330276489,0.918328046798706,0.9152252674102783,0.9233053922653198,0.9043125510215759,0.9027007222175598,0.9041478633880615,0.8876699805259705,0.8895702362060547,0.8837697505950928,0.8747114539146423,0.8772679567337036,0.8765445351600647,0.877009928226471,0.8724277019500732,0.8773481845855713,0.8859599232673645,0.8833218216896057,0.8712694644927979,0.8696898818016052,0.86446613073349,0.8599109649658203,0.863889753818512,0.8544591069221497,0.8418239951133728,0.8411966562271118,0.8434616327285767,0.855678141117096,0.8655385375022888,0.8766120672225952,0.8841125965118408,0.894005537033081,0.8947678804397583,0.8891380429267883,0.9005687236785889,0.9186465740203857,0.9077543020248413,0.9045311212539673,0.8979901075363159,0.9134920239448547,0.9203616976737976,0.9222100377082825,0.9353375434875488,0.9445955157279968,0.948439359664917,0.9492727518081665,0.9602039456367493,0.9681704044342041,0.971347451210022,0.9729494452476501,0.9758132696151733,0.9769679307937622,0.9794602394104004,0.9794971346855164,0.9810694456100464,0.9847875237464905
30,0.98082435131073,0.9812347292900085,0.9853484034538269,0.9883619546890259,0.9911894798278809,0.9937290549278259,0.9999998211860657,0.9924203157424927,0.9881806969642639,0.9827257990837097,0.9807987213134766,0.9709776043891907,0.9647253751754761,0.9570726752281189,0.9598239660263062,0.9480172991752625,0.9470123648643494,0.928105890750885,0.9247881174087524,0.9317931532859802,0.9158787727355957,0.9130222797393799,0.9144736528396606,0.8984450697898865,0.8999068140983582,0.8914183974266052,0.8845653533935547,0.887140154838562,0.8868613243103027,0.8910782933235168,0.8856432437896729,0.8901466727256775,0.8985641002655029,0.8941459059715271,0.8841016888618469,0.880793571472168,0.8753567337989807,0.868191659450531,0.8728088140487671,0.8639485239982605,0.8519454002380371,0.8507052063941956,0.8555454015731812,0.8666238188743591,0.8763078451156616,0.8860509395599365,0.8933246731758118,0.9031335711479187,0.9057567119598389,0.8992786407470703,0.9098211526870728,0.9281061887741089,0.9180618524551392,0.9134065508842468,0.9082788228988647,0.9213420152664185,0.9300469756126404,0.9311748743057251,0.9426217675209045,0.9507571458816528,0.9546411037445068,0.9547684192657471,0.9626162052154541,0.9698923826217651,0.9712153077125549,0.9722985029220581,0.9751827716827393,0.976951003074646,0.9777690768241882,0.9765482544898987,0.9795989990234375,0.9811272025108337
35,0.976433515548706,0.9778525829315186,0.9800722599029541,0.9869381189346313,0.9893475770950317,0.9894506931304932,0.9924203157424927,1.000000238418579,0.9912518858909607,0.9868866801261902,0.9847745895385742,0.9764356017112732,0.9707300662994385,0.9617326259613037,0.9607842564582825,0.9519290924072266,0.9499626159667969,0.9331332445144653,0.9287118315696716,0.9348342418670654,0.919366180896759,0.9172240495681763,0.916936993598938,0.9004815220832825,0.9023675322532654,0.8997787237167358,0.8912431001663208,0.8912461996078491,0.8894000053405762,0.8916664123535156,0.887528657913208,0.8906570076942444,0.8976816534996033,0.8940115571022034,0.8828948140144348,0.8819974660873413,0.8760761022567749,0.8722214698791504,0.8750892877578735,0.8679428696632385,0.8568490743637085,0.8550209999084473,0.8594913482666016,0.8712980151176453,0.8804689645767212,0.8885177969932556,0.8962033987045288,0.9058147072792053,0.9082540273666382,0.9029356241226196,0.9129099249839783,0.9283004999160767,0.9208583831787109,0.9167367219924927,0.9118279814720154,0.9249883890151978,0.9329672455787659,0.9355893135070801,0.9466629028320312,0.9514861106872559,0.9558483362197876,0.9609474539756775,0.9677839279174805,0.9700911045074463,0.97114098072052,0.9711087942123413,0.9724022150039673,0.9726154804229736,0.9733462333679199,0.9724147915840149,0.9749878644943237,0.9767380952835083
40,0.9679586291313171,0.9659168720245361,0.9708307385444641,0.9776413440704346,0.9814711809158325,0.9828444123268127,0.9881806969642639,0.9912518858909607,1.0000001192092896,0.9922676086425781,0.9898084402084351,0.9829400181770325,0.9765017032623291,0.9703857898712158,0.9686859846115112,0.959690272808075,0.9538266658782959,0.9415786266326904,0.9383189082145691,0.9425936937332153,0.9308415651321411,0.9264147281646729,0.9259250164031982,0.9108831882476807,0.9107436537742615,0.9072222709655762,0.9025959968566895,0.9002190232276917,0.8997357487678528,0.9013736844062805,0.8951337933540344,0.9001972675323486,0.905055820941925,0.9016475677490234,0.8890159726142883,0.8889123201370239,0.8829035758972168,0.8756352066993713,0.8807043433189392,0.8711413145065308,0.8626642227172852,0.8592836856842041,0.8670593500137329,0.8775559663772583,0.8869154453277588,0.8933653831481934,0.9033041596412659,0.9114371538162231,0.911772608757019,0.9079863429069519,0.9131408333778381,0.930008053779602,0.921896755695343,0.9197213649749756,0.9150463342666626,0.9243789911270142,0.9372153878211975,0.9354945421218872,0.9455826282501221,0.9513921737670898,0.9542903304100037,0.9586739540100098,0.9661184549331665,0.9679604768753052,0.9666242599487305,0.9641273021697998,0.9667960405349731,0.9692513346672058,0.9652888774871826,0.9638374447822571,0.9660236835479736,0.9686814546585083
45,0.9635791778564453,0.9620164632797241,0.9687754511833191,0.9747958183288574,0.9761853814125061,0.9778675436973572,0.9827257990837097,0.9868866801261902,0.9922676086425781,0.9999998807907104,0.991000235080719,0.9864206314086914,0.9822105169296265,0.9756079912185669,0.9728114008903503,0.9642441272735596,0.9566407203674316,0.9454425573348999,0.942162275314331,0.9448016285896301,0.9344587326049805,0.9292761087417603,0.9299325346946716,0.9146683216094971,0.916748046875,0.914151132106781,0.9096261262893677,0.9085590839385986,0.9035453796386719,0.902283787727356,0.9018123745918274,0.9034053087234497,0.9097534418106079,0.9048718810081482,0.893660306930542,0.8941950798034668,0.8891193270683289,0.885068953037262,0.8912152051925659,0.8815792798995972,0.8762460947036743,0.8738893866539001,0.8753836750984192,0.8860950469970703,0.8961521983146667,0.9046610593795776,0.9111330509185791,0.9177753925323486,0.9158173203468323,0.9137069582939148,0.9197710752487183,0.9339330196380615,0.9264463186264038,0.9253905415534973,0.9209222793579102,0.9280433058738708,0.9406206011772156,0.9386578798294067,0.9482024312019348,0.9517089128494263,0.9559566378593445,0.9610300660133362,0.9671546220779419,0.9704960584640503,0.9681409001350403,0.964249849319458,0.9666672348976135,0.9690647125244141,0.9643294811248779,0.9620412588119507,0.964226484298706,0.9656676054000854
