,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0,1.0,0.9885585308074951,0.9925751090049744,0.993486225605011,0.9922275543212891,0.9914807081222534,0.9907200336456299,0.988143801689148,0.9843510985374451,0.9818837642669678,0.9809041023254395,0.9796185493469238,0.9799193143844604,0.9812265038490295,0.9804718494415283,0.979762077331543,0.9794483184814453,0.978228747844696,0.977004885673523,0.9771884679794312,0.9769909381866455,0.9764584302902222,0.9749062657356262,0.9736292362213135,0.9731729626655579,0.9741792678833008,0.9753418564796448,0.9761403799057007,0.9769590497016907,0.977645754814148,0.9788028597831726,0.979975700378418,0.9805659055709839,0.9812284708023071,0.9824477434158325,0.9854596853256226,0.9837554693222046
1,0.9885585308074951,0.9999998807907104,0.9986382722854614,0.9952924847602844,0.99148029088974,0.9889370799064636,0.9900549650192261,0.9889674186706543,0.9876490831375122,0.986475944519043,0.9860900640487671,0.9856938123703003,0.9860714673995972,0.9873777031898499,0.986498236656189,0.9855247735977173,0.9851344227790833,0.9843723773956299,0.9834364652633667,0.9832668304443359,0.9840811491012573,0.9844642877578735,0.9836504459381104,0.9829891324043274,0.9833266735076904,0.9851464629173279,0.9859542846679688,0.9865285158157349,0.9872016906738281,0.9879751205444336,0.9892480969429016,0.9908562898635864,0.993031919002533,0.9948399066925049,0.9964988231658936,0.9991545677185059,0.9980077743530273
2,0.9925751090049744,0.9986382722854614,1.0,0.9988850355148315,0.9963605999946594,0.9941718578338623,0.9941067695617676,0.9918304681777954,0.9896266460418701,0.9878524541854858,0.9870672225952148,0.9862707853317261,0.9864869713783264,0.9876782894134521,0.9869463443756104,0.9861394762992859,0.9858253002166748,0.9849076271057129,0.9838321208953857,0.983691394329071,0.9845487475395203,0.984855055809021,0.983832836151123,0.9827632904052734,0.9824869632720947,0.9834994673728943,0.9840787649154663,0.9844842553138733,0.9850590229034424,0.9857581853866577,0.987035870552063,0.988509476184845,0.9905408620834351,0.9921748042106628,0.9937771558761597,0.99671471118927,0.9953038692474365
3,0.993486225605011,0.9952924847602844,0.9988850355148315,1.0000001192092896,0.999140202999115,0.9975928664207458,0.9965875148773193,0.993423581123352,0.9906330704689026,0.9884491562843323,0.9873270988464355,0.9862409830093384,0.9862750768661499,0.9872946739196777,0.986804187297821,0.9862267971038818,0.9860280752182007,0.9850682020187378,0.9839427471160889,0.9838364720344543,0.9847455620765686,0.9850006103515625,0.9838256239891052,0.982388436794281,0.9815313816070557,0.9817308187484741,0.9820730686187744,0.9822878837585449,0.9827242493629456,0.9833142161369324,0.9845312833786011,0.9857943058013916,0.9875937700271606,0.9889202117919922,0.990269660949707,0.9929181933403015,0.9915654063224792
4,0.9922275543212891,0.99148029088974,0.9963605999946594,0.999140202999115,1.0000001192092896,0.9994232654571533,0.9979357123374939,0.9943051934242249,0.9912712574005127,0.9889194965362549,0.9875937700271606,0.9863622784614563,0.9862267374992371,0.9870337843894958,0.9868602156639099,0.986587405204773,0.9865610599517822,0.9857005476951599,0.9846618175506592,0.9846053123474121,0.9855594635009766,0.9857896566390991,0.9845740795135498,0.9829200506210327,0.981603741645813,0.9810787439346313,0.9811911582946777,0.9812198877334595,0.9814924001693726,0.9819378852844238,0.9829891920089722,0.9839498400688171,0.9854261875152588,0.9863567352294922,0.9873472452163696,0.9893182516098022,0.9882495999336243
5,0.9914807081222534,0.9889370799064636,0.9941718578338623,0.9975928664207458,0.9994232654571533,1.000000238418579,0.9987361431121826,0.9950151443481445,0.9918025732040405,0.9893214702606201,0.9878448247909546,0.9864760637283325,0.9861957430839539,0.9868589043617249,0.9868053793907166,0.9866834282875061,0.9867889285087585,0.9860033988952637,0.9850086569786072,0.984979510307312,0.9858934283256531,0.9860374927520752,0.9847083687782288,0.9828256964683533,0.9811682105064392,0.9802902936935425,0.9803656935691833,0.9803687930107117,0.980629563331604,0.9810416102409363,0.9820504784584045,0.982917070388794,0.9842372536659241,0.9849359393119812,0.9856528043746948,0.9870725870132446,0.9862672686576843
6,0.9907200336456299,0.9900549650192261,0.9941067695617676,0.9965875148773193,0.9979357123374939,0.9987361431121826,1.0000001192092896,0.9985133409500122,0.9962863326072693,0.9941909313201904,0.9927453398704529,0.9913345575332642,0.9908391833305359,0.9910790920257568,0.9908851981163025,0.9905994534492493,0.990619421005249,0.9898582696914673,0.9888280034065247,0.9885673522949219,0.9893617033958435,0.989388108253479,0.9880286455154419,0.9860716462135315,0.9843001365661621,0.9833441972732544,0.9833744764328003,0.9833768606185913,0.9836432933807373,0.9840649962425232,0.9850068092346191,0.9858523607254028,0.9871530532836914,0.9877974987030029,0.9883201122283936,0.989103376865387,0.9886459708213806
7,0.988143801689148,0.9889674186706543,0.9918304681777954,0.993423581123352,0.9943051934242249,0.9950151443481445,0.9985133409500122,1.0,0.9993283748626709,0.9980684518814087,0.9969207644462585,0.9956416487693787,0.9949925541877747,0.9947531223297119,0.9945082664489746,0.9940967559814453,0.9939661026000977,0.9932191371917725,0.9921783804893494,0.9916960000991821,0.9921407699584961,0.9919275641441345,0.9905093908309937,0.9885522723197937,0.9868188500404358,0.9858046174049377,0.9858554601669312,0.985890805721283,0.9861449003219604,0.9865478873252869,0.9873416423797607,0.9880391955375671,0.9889838695526123,0.989326536655426,0.9894891381263733,0.9892520308494568,0.9893307685852051
8,0.9843510985374451,0.9876490831375122,0.9896266460418701,0.9906330704689026,0.9912712574005127,0.9918025732040405,0.9962863326072693,0.9993283748626709,1.0,0.999613881111145,0.9989190101623535,0.9979918003082275,0.9973629713058472,0.9968726634979248,0.9965860247612,0.9960885643959045,0.995832085609436,0.9951732158660889,0.9941897392272949,0.9934675693511963,0.9936941862106323,0.9933573007583618,0.9919495582580566,0.9899904727935791,0.9882757067680359,0.9871679544448853,0.9870812892913818,0.9870496988296509,0.987226128578186,0.9875728487968445,0.988204836845398,0.9887485504150391,0.9894751906394958,0.9896441102027893,0.9896346926689148,0.9887756109237671,0.9891965985298157
9,0.9818837642669678,0.986475944519043,0.9878524541854858,0.9884491562843323,0.9889194965362549,0.9893214702606201,0.9941909313201904,0.9980684518814087,0.999613881111145,1.0,0.9997907876968384,0.9992786645889282,0.9987916946411133,0.9982259273529053,0.9979467391967773,0.9974297285079956,0.9970836043357849,0.9965131282806396,0.9956239461898804,0.9947503805160522,0.9946713447570801,0.9941329956054688,0.9926809072494507,0.9907089471817017,0.9890256524085999,0.9878559112548828,0.9876808524131775,0.987611711025238,0.9877493381500244,0.9880689382553101,0.9885762929916382,0.9890183210372925,0.9894856810569763,0.9894859790802002,0.9893840551376343,0.9881472587585449,0.9887629747390747
